plate	gene	heat95	minutes	plateRemark	well	absBlue	absYellow
CP00036	N	FALSE	40		E10	0.5529000163078308	0.46700000762939453
CP00036	N	FALSE	40		E11	0.5702000260353088	0.48030000925064087
CP00036	N	FALSE	40		E12	0.5519999861717224	0.4659000039100647
CP00036	N	FALSE	30		A1	1.3968000411987305	0.8422999978065491
CP00036	N	FALSE	30		A2	1.170799970626831	1.1354999542236328
CP00036	N	FALSE	30		A3	1.1484999656677246	1.006700038909912
CP00036	N	FALSE	30		A4	1.238800048828125	1.0774999856948853
CP00036	N	FALSE	30		A5	1.1723999977111816	0.9721999764442444
CP00036	N	FALSE	30		A6	1.4464000463485718	0.8960999846458435
CP00036	N	FALSE	30		A7	1.3015999794006348	0.862500011920929
CP00036	N	FALSE	30		A8	1.2127000093460083	1.1029000282287598
CP00036	N	FALSE	30		A9	1.2533999681472778	0.890500009059906
CP00036	N	FALSE	30		A10	1.1885000467300415	1.086899995803833
CP00036	N	FALSE	30		A11	1.2275999784469604	0.9161999821662903
CP00036	N	FALSE	30		A12	1.3212000131607056	0.9092000126838684
CP00036	N	FALSE	30		B1	1.2009999752044678	1.0180000066757202
CP00036	N	FALSE	30		B2	1.4215999841690063	0.8939999938011169
CP00036	N	FALSE	30		B3	1.1948000192642212	0.9873999953269958
CP00036	N	FALSE	30		B4	1.1920000314712524	1.0428999662399292
CP00036	N	FALSE	30		B5	1.2236000299453735	1.0546000003814697
CP00036	N	FALSE	30		B6	1.1031999588012695	1.1145000457763672
CP00036	N	FALSE	30		B7	0.5138999819755554	0.4260999858379364
CP00036	N	FALSE	30		B8	0.593999981880188	0.5077000260353088
CP00036	N	FALSE	30		B9	0.5266000032424927	0.4392000138759613
CP00036	N	FALSE	30		B10	0.5856000185012817	0.4984999895095825
CP00036	N	FALSE	30		B11	0.5544999837875366	0.4729999899864197
CP00036	N	FALSE	30		B12	0.567799985408783	0.48179998993873596
CP00036	N	FALSE	30		C1	0.5357999801635742	0.44929999113082886
CP00036	N	FALSE	30		C2	0.5386000275611877	0.4537000060081482
CP00036	N	FALSE	30		C3	0.5327000021934509	0.4478999972343445
CP00036	N	FALSE	30		C4	0.5397999882698059	0.45339998602867126
CP00036	N	FALSE	30		C5	0.5386999845504761	0.45399999618530273
CP00036	N	FALSE	30		C6	0.5307999849319458	0.4447000026702881
CP00036	N	FALSE	30		C7	0.5461999773979187	0.460099995136261
CP00036	N	FALSE	30		C8	0.5967000126838684	0.5142999887466431
CP00036	N	FALSE	30		C9	0.548799991607666	0.4586000144481659
CP00036	N	FALSE	30		C10	0.5493999719619751	0.4634000062942505
CP00036	N	FALSE	30		C11	0.5465999841690063	0.4641999900341034
CP00036	N	FALSE	30		C12	0.5511000156402588	0.4661000072956085
CP00036	N	FALSE	30		D1	1.4163999557495117	0.8748999834060669
CP00036	N	FALSE	30		D2	1.40910005569458	0.8984000086784363
CP00036	N	FALSE	30		D3	1.2117999792099	1.0780999660491943
CP00036	N	FALSE	30		D4	1.1985000371932983	1.048799991607666
CP00036	N	FALSE	30		D5	1.2317999601364136	0.9952999949455261
CP00036	N	FALSE	30		D6	1.4355000257492065	0.9319999814033508
CP00036	N	FALSE	30		D7	1.2616000175476074	0.9578999876976013
CP00036	N	FALSE	30		D8	1.2604999542236328	1.1585999727249146
CP00036	N	FALSE	30		D9	1.2773000001907349	0.9434000253677368
CP00036	N	FALSE	30		D10	1.1805000305175781	1.1419999599456787
CP00036	N	FALSE	30		D11	1.197100043296814	1.1440000534057617
CP00036	N	FALSE	30		D12	1.160599946975708	1.0365999937057495
CP00036	N	FALSE	30		E1	1.242900013923645	1.0282000303268433
CP00036	N	FALSE	30		E2	1.378999948501587	0.8988999724388123
CP00036	N	FALSE	30		E3	1.1713999509811401	0.9746000170707703
CP00036	N	FALSE	30		E4	1.1715999841690063	1.031000018119812
CP00036	N	FALSE	30		E5	1.1642999649047852	0.9970999956130981
CP00036	N	FALSE	30		E6	0.9815999865531921	0.9695000052452087
CP00036	N	FALSE	30		E7	0.5701000094413757	0.4860999882221222
CP00036	N	FALSE	30		E8	0.5663999915122986	0.4823000133037567
CP00036	N	FALSE	30		E9	0.5979999899864197	0.5134999752044678
CP00036	N	FALSE	30		E10	0.5530999898910522	0.46790000796318054
CP00036	N	FALSE	30		E11	0.5645999908447266	0.47909998893737793
CP00036	N	FALSE	30		E12	0.5461000204086304	0.46219998598098755
CP00036	N	NA	30		A1	1.3968000411987305	0.8342000246047974
CP00036	N	NA	30		A2	1.173200011253357	1.0829999446868896
CP00036	N	NA	30		A3	1.1305999755859375	0.954200029373169
CP00036	N	NA	30		A4	1.2172000408172607	1.0228999853134155
CP00036	N	NA	30		A5	1.1888999938964844	0.9473999738693237
CP00036	N	NA	30		A6	1.5008000135421753	0.9416000247001648
CP00036	N	NA	30		A7	1.267199993133545	0.8300999999046326
CP00036	N	NA	30		A8	1.2280999422073364	1.0680999755859375
CP00036	N	NA	30		A9	1.2364000082015991	0.8736000061035156
CP00036	N	NA	30		A10	1.156499981880188	1.0384999513626099
CP00036	N	NA	30		A11	1.197700023651123	0.8799999952316284
CP00036	N	NA	30		A12	1.298200011253357	0.8920000195503235
CP00036	N	NA	30		B1	1.1996999979019165	0.9839000105857849
CP00036	N	NA	30		B2	1.416700005531311	0.8866999745368958
CP00036	N	NA	30		B3	1.2192000150680542	0.9684000015258789
CP00036	N	NA	30		B4	1.145799994468689	1.0013999938964844
CP00036	N	NA	30		B5	1.2426999807357788	1.0312000513076782
CP00036	N	NA	30		B6	1.1074999570846558	1.054800033569336
CP00036	N	NA	30		B7	0.5001000165939331	0.4153999984264374
CP00036	N	NA	30		B8	0.5843999981880188	0.4957999885082245
CP00036	N	NA	30		B9	0.5138999819755554	0.42739999294281006
CP00036	N	NA	30		B10	0.5766000151634216	0.4860000014305115
CP00036	N	NA	30		B11	0.5315999984741211	0.454800009727478
CP00036	N	NA	30		B12	0.5626999735832214	0.4724000096321106
CP00036	N	NA	30		C1	0.5241000056266785	0.4388999938964844
CP00036	N	NA	30		C2	0.5346999764442444	0.44909998774528503
CP00036	N	NA	30		C3	0.5192999839782715	0.43689998984336853
CP00036	N	NA	30		C4	0.5246000289916992	0.44200000166893005
CP00036	N	NA	30		C5	0.5232999920845032	0.4415999948978424
CP00036	N	NA	30		C6	0.5181000232696533	0.4341999888420105
CP00036	N	NA	30		C7	0.5375000238418579	0.45249998569488525
CP00036	N	NA	30		C8	0.5859000086784363	0.505299985408783
CP00036	N	NA	30		C9	0.5414000153541565	0.4499000012874603
CP00036	N	NA	30		C10	0.5394999980926514	0.45339998602867126
CP00036	N	NA	30		C11	0.5360000133514404	0.45179998874664307
CP00036	N	NA	30		C12	0.536899983882904	0.4530999958515167
CP00036	N	NA	30		D1	1.4111000299453735	0.8647000193595886
CP00036	N	NA	30		D2	1.4041999578475952	0.8851000070571899
CP00036	N	NA	30		D3	1.1793999671936035	1.034999966621399
CP00036	N	NA	30		D4	1.2146999835968018	1.0198999643325806
CP00036	N	NA	30		D5	1.2315000295639038	0.9700999855995178
CP00036	N	NA	30		D6	1.4300999641418457	0.9132000207901001
CP00036	N	NA	30		D7	1.2454999685287476	0.9283999800682068
CP00036	N	NA	30		D8	1.263100028038025	1.1246999502182007
CP00036	N	NA	30		D9	1.2475999593734741	0.9243000149726868
CP00036	N	NA	30		D10	1.1756000518798828	1.1023999452590942
CP00036	N	NA	30		D11	1.1857000589370728	1.0986000299453735
CP00036	N	NA	30		D12	1.1302000284194946	0.9864000082015991
CP00036	N	NA	30		E1	1.2518999576568604	1.014299988746643
CP00036	N	NA	30		E2	1.367799997329712	0.8865000009536743
CP00036	N	NA	30		E3	1.152899980545044	0.9456999897956848
CP00036	N	NA	30		E4	1.1486999988555908	1.0120999813079834
CP00036	N	NA	30		E5	1.1448999643325806	0.9733999967575073
CP00036	N	NA	30		E6	0.986299991607666	0.9334999918937683
CP00036	N	NA	30		E7	0.5636000037193298	0.47920000553131104
CP00036	N	NA	30		E8	0.5525000095367432	0.4717999994754791
CP00036	N	NA	30		E9	0.5866000056266785	0.5037000179290771
CP00036	N	NA	30		E10	0.5478000044822693	0.4616999924182892
CP00036	N	NA	30		E11	0.5512999892234802	0.4690999984741211
CP00036	N	NA	30		E12	0.5311999917030334	0.4521999955177307
CP00036	N	FALSE	20		A1	1.2905000448226929	0.8489000201225281
CP00036	N	FALSE	20		A2	1.1563999652862549	1.181399941444397
CP00036	N	FALSE	20		A3	1.1226999759674072	1.035099983215332
CP00036	N	FALSE	20		A4	1.2096999883651733	1.104699969291687
CP00036	N	FALSE	20		A5	1.1891000270843506	1.0111000537872314
CP00036	N	FALSE	20		A6	1.3969000577926636	0.9269000291824341
CP00036	N	FALSE	20		A7	1.249400019645691	0.9592999815940857
CP00036	N	FALSE	20		A8	1.2135000228881836	1.1433000564575195
CP00036	N	FALSE	20		A9	1.243899941444397	0.946399986743927
CP00036	N	FALSE	20		A10	1.1086000204086304	1.1687999963760376
CP00036	N	FALSE	20		A11	1.1186000108718872	1.1279000043869019
CP00036	N	FALSE	20		A12	1.2548999786376953	1.1124999523162842
CP00036	N	FALSE	20		B1	1.2019000053405762	1.0449999570846558
CP00036	N	FALSE	20		B2	1.2929999828338623	0.8700000047683716
CP00036	N	FALSE	20		B3	1.215999960899353	1.0348000526428223
CP00036	N	FALSE	20		B4	1.1748000383377075	1.097499966621399
CP00036	N	FALSE	20		B5	1.2307000160217285	1.104200005531311
CP00036	N	FALSE	20		B6	1.0615999698638916	1.1757999658584595
CP00036	N	FALSE	20		B7	0.49140000343322754	0.4203999936580658
CP00036	N	FALSE	20		B8	0.583299994468689	0.5002999901771545
CP00036	N	FALSE	20		B9	0.5087000131607056	0.43230000138282776
CP00036	N	FALSE	20		B10	0.5735999941825867	0.4875999987125397
CP00036	N	FALSE	20		B11	0.5264999866485596	0.460999995470047
CP00036	N	FALSE	20		B12	0.564300000667572	0.47200000286102295
CP00036	N	FALSE	20		C1	0.5210999846458435	0.45210000872612
CP00036	N	FALSE	20		C2	0.5321000218391418	0.45660001039505005
CP00036	N	FALSE	20		C3	0.5153999924659729	0.44339999556541443
CP00036	N	FALSE	20		C4	0.5185999870300293	0.4507000148296356
CP00036	N	FALSE	20		C5	0.517300009727478	0.45010000467300415
CP00036	N	FALSE	20		C6	0.5092999935150146	0.4408999979496002
CP00036	N	FALSE	20		C7	0.5297999978065491	0.4542999863624573
CP00036	N	FALSE	20		C8	0.5795000195503235	0.5091000199317932
CP00036	N	FALSE	20		C9	0.5376999974250793	0.45239999890327454
CP00036	N	FALSE	20		C10	0.5353999733924866	0.4544000029563904
CP00036	N	FALSE	20		C11	0.5343000292778015	0.4514000117778778
CP00036	N	FALSE	20		C12	0.5315999984741211	0.453000009059906
CP00036	N	FALSE	20		D1	1.291100025177002	0.8805999755859375
CP00036	N	FALSE	20		D2	1.2822999954223633	0.9162999987602234
CP00036	N	FALSE	20		D3	1.1639000177383423	1.0752999782562256
CP00036	N	FALSE	20		D4	1.228600025177002	1.0992000102996826
CP00036	N	FALSE	20		D5	1.2395000457763672	1.0669000148773193
CP00036	N	FALSE	20		D6	1.3319000005722046	0.9390000104904175
CP00036	N	FALSE	20		D7	1.236899971961975	0.9520000219345093
CP00036	N	FALSE	20		D8	1.2527999877929688	1.1813000440597534
CP00036	N	FALSE	20		D9	1.2408000230789185	0.9592999815940857
CP00036	N	FALSE	20		D10	1.1598000526428223	1.1460000276565552
CP00036	N	FALSE	20		D11	1.167099952697754	1.1390999555587769
CP00036	N	FALSE	20		D12	1.1155999898910522	1.0210000276565552
CP00036	N	FALSE	20		E1	1.2487000226974487	1.0494999885559082
CP00036	N	FALSE	20		E2	1.2694000005722046	0.9031000137329102
CP00036	N	FALSE	20		E3	1.1470999717712402	0.9764999747276306
CP00036	N	FALSE	20		E4	1.1491999626159668	1.0539000034332275
CP00036	N	FALSE	20		E5	1.135599970817566	0.9980999827384949
CP00036	N	FALSE	20		E6	0.9732000231742859	1.0022000074386597
CP00036	N	FALSE	20		E7	0.5511999726295471	0.48170000314712524
CP00036	N	FALSE	20		E8	0.5412999987602234	0.47510001063346863
CP00036	N	FALSE	20		E9	0.5787000060081482	0.5051000118255615
CP00036	N	FALSE	20		E10	0.5432000160217285	0.45989999175071716
CP00036	N	FALSE	20		E11	0.5378000140190125	0.46639999747276306
CP00036	N	FALSE	20		E12	0.5188000202178955	0.4499000012874603
CP00036	N	FALSE	10		A1	1.1902999877929688	1.0643999576568604
CP00036	N	FALSE	10		A2	1.1434999704360962	1.1646000146865845
CP00036	N	FALSE	10		A3	1.1126999855041504	1.024399995803833
CP00036	N	FALSE	10		A4	1.2015999555587769	1.0881999731063843
CP00036	N	FALSE	10		A5	1.170699954032898	0.9922000169754028
CP00036	N	FALSE	10		A6	1.2906999588012695	1.1109000444412231
CP00036	N	FALSE	10		A7	1.248900055885315	0.9616000056266785
CP00036	N	FALSE	10		A8	1.1936999559402466	1.1208000183105469
CP00036	N	FALSE	10		A9	1.2273999452590942	0.9394999742507935
CP00036	N	FALSE	10		A10	1.1030999422073364	1.1549999713897705
CP00036	N	FALSE	10		A11	1.1168999671936035	1.1339000463485718
CP00036	N	FALSE	10		A12	1.2201999425888062	1.1461000442504883
CP00036	N	FALSE	10		B1	1.1851999759674072	1.0283000469207764
CP00036	N	FALSE	10		B2	1.2066999673843384	1.051900029182434
CP00036	N	FALSE	10		B3	1.1944999694824219	1.016800045967102
CP00036	N	FALSE	10		B4	1.204300045967102	1.1333999633789062
CP00036	N	FALSE	10		B5	1.211400032043457	1.0795999765396118
CP00036	N	FALSE	10		B6	1.0462000370025635	1.1770000457763672
CP00036	N	FALSE	10		B7	0.48429998755455017	0.3995000123977661
CP00036	N	FALSE	10		B8	0.5741999745368958	0.4860999882221222
CP00036	N	FALSE	10		B9	0.5006999969482422	0.41620001196861267
CP00036	N	FALSE	10		B10	0.5637000203132629	0.4781999886035919
CP00036	N	FALSE	10		B11	0.5199999809265137	0.44359999895095825
CP00036	N	FALSE	10		B12	0.5547999739646912	0.4666000008583069
CP00036	N	FALSE	10		C1	0.5126000046730042	0.4284000098705292
CP00036	N	FALSE	10		C2	0.522599995136261	0.4368000030517578
CP00036	N	FALSE	10		C3	0.5091000199317932	0.4260999858379364
CP00036	N	FALSE	10		C4	0.5109000205993652	0.4293000102043152
CP00036	N	FALSE	10		C5	0.5109000205993652	0.4300999939441681
CP00036	N	FALSE	10		C6	0.5033000111579895	0.42260000109672546
CP00036	N	FALSE	10		C7	0.5221999883651733	0.43720000982284546
CP00036	N	FALSE	10		C8	0.5722000002861023	0.4918000102043152
CP00036	N	FALSE	10		C9	0.5304999947547913	0.44110000133514404
CP00036	N	FALSE	10		C10	0.5313000082969666	0.44620001316070557
CP00036	N	FALSE	10		C11	0.5307000279426575	0.44449999928474426
CP00036	N	FALSE	10		C12	0.5299000144004822	0.44339999556541443
CP00036	N	FALSE	10		D1	1.2074999809265137	1.0707000494003296
CP00036	N	FALSE	10		D2	1.1720000505447388	1.1672999858856201
CP00036	N	FALSE	10		D3	1.1574000120162964	1.0607000589370728
CP00036	N	FALSE	10		D4	1.2099000215530396	1.0913000106811523
CP00036	N	FALSE	10		D5	1.2237000465393066	1.052299976348877
CP00036	N	FALSE	10		D6	1.2418999671936035	1.1432000398635864
CP00036	N	FALSE	10		D7	1.2383999824523926	0.9528999924659729
CP00036	N	FALSE	10		D8	1.2400000095367432	1.1700999736785889
CP00036	N	FALSE	10		D9	1.2319999933242798	0.9458000063896179
CP00036	N	FALSE	10		D10	1.1485999822616577	1.1395000219345093
CP00036	N	FALSE	10		D11	1.1618000268936157	1.1414999961853027
CP00036	N	FALSE	10		D12	1.1211999654769897	1.0214999914169312
CP00036	N	FALSE	10		E1	1.236299991607666	1.0357999801635742
CP00036	N	FALSE	10		E2	1.208899974822998	1.0515999794006348
CP00036	N	FALSE	10		E3	1.1390999555587769	0.9635999798774719
CP00036	N	FALSE	10		E4	1.1503000259399414	1.051200032234192
CP00036	N	FALSE	10		E5	1.125	0.9825999736785889
CP00036	N	FALSE	10		E6	0.984499990940094	1.0234999656677246
CP00036	N	FALSE	10		E7	0.5446000099182129	0.45879998803138733
CP00036	N	FALSE	10		E8	0.5367000102996826	0.45329999923706055
CP00036	N	FALSE	10		E9	0.570900022983551	0.484499990940094
CP00036	N	FALSE	10		E10	0.5342000126838684	0.44440001249313354
CP00036	N	FALSE	10		E11	0.5343999862670898	0.44850000739097595
CP00036	N	FALSE	10		E12	0.5151000022888184	0.4309999942779541
CP00036	N	FALSE	0		A1	1.2101999521255493	1.2797000408172607
CP00036	N	FALSE	0		A2	1.151900053024292	1.3027000427246094
CP00036	N	FALSE	0		A3	1.1318999528884888	1.2094000577926636
CP00036	N	FALSE	0		A4	1.1805000305175781	1.2558000087738037
CP00036	N	FALSE	0		A5	1.2089999914169312	1.1835999488830566
CP00036	N	FALSE	0		A6	1.1991000175476074	1.2766000032424927
CP00036	N	FALSE	0		A7	1.2790000438690186	1.1276999711990356
CP00036	N	FALSE	0		A8	1.148900032043457	1.246500015258789
CP00036	N	FALSE	0		A9	1.217900037765503	1.0568000078201294
CP00036	N	FALSE	0		A10	1.1232999563217163	1.325600028038025
CP00036	N	FALSE	0		A11	1.111799955368042	1.3077000379562378
CP00036	N	FALSE	0		A12	1.225000023841858	1.3214999437332153
CP00036	N	FALSE	0		B1	1.1503000259399414	1.1816999912261963
CP00036	N	FALSE	0		B2	1.2108999490737915	1.2597999572753906
CP00036	N	FALSE	0		B3	1.2148000001907349	1.2197999954223633
CP00036	N	FALSE	0		B4	1.1993999481201172	1.316499948501587
CP00036	N	FALSE	0		B5	1.254699945449829	1.335800051689148
CP00036	N	FALSE	0		B6	1.0677000284194946	1.3645000457763672
CP00036	N	FALSE	0		B7	0.5383999943733215	0.4345000088214874
CP00036	N	FALSE	0		B8	0.6172000169754028	0.5123999714851379
CP00036	N	FALSE	0		B9	0.5439000129699707	0.4462999999523163
CP00036	N	FALSE	0		B10	0.5972999930381775	0.49559998512268066
CP00036	N	FALSE	0		B11	0.5745000243186951	0.4778999984264374
CP00036	N	FALSE	0		B12	0.5778999924659729	0.476500004529953
CP00036	N	FALSE	0		C1	0.5615000128746033	0.46059998869895935
CP00036	N	FALSE	0		C2	0.5641000270843506	0.46970000863075256
CP00036	N	FALSE	0		C3	0.5685999989509583	0.46810001134872437
CP00036	N	FALSE	0		C4	0.5547000169754028	0.4553000032901764
CP00036	N	FALSE	0		C5	0.5613999962806702	0.459199994802475
CP00036	N	FALSE	0		C6	0.5503000020980835	0.4449000060558319
CP00036	N	FALSE	0		C7	0.5519000291824341	0.44999998807907104
CP00036	N	FALSE	0		C8	0.602400004863739	0.5065000057220459
CP00036	N	FALSE	0		C9	0.5697000026702881	0.46050000190734863
CP00036	N	FALSE	0		C10	0.5648999810218811	0.46369999647140503
CP00036	N	FALSE	0		C11	0.5795000195503235	0.47510001063346863
CP00036	N	FALSE	0		C12	0.5784000158309937	0.4733999967575073
CP00036	N	FALSE	0		D1	1.2301000356674194	1.267199993133545
CP00036	N	FALSE	0		D2	1.2036999464035034	1.3640999794006348
CP00036	N	FALSE	0		D3	1.2055000066757202	1.3020999431610107
CP00036	N	FALSE	0		D4	1.1553000211715698	1.2403000593185425
CP00036	N	FALSE	0		D5	1.2481000423431396	1.2229000329971313
CP00036	N	FALSE	0		D6	1.169800043106079	1.2869999408721924
CP00036	N	FALSE	0		D7	1.270400047302246	1.1181999444961548
CP00036	N	FALSE	0		D8	1.232300043106079	1.3559999465942383
CP00036	N	FALSE	0		D9	1.332200050354004	1.2035000324249268
CP00036	N	FALSE	0		D10	1.1401000022888184	1.2894999980926514
CP00036	N	FALSE	0		D11	1.1484999656677246	1.2935999631881714
CP00036	N	FALSE	0		D12	1.1859999895095825	1.232100009918213
CP00036	N	FALSE	0		E1	1.1944999694824219	1.1431000232696533
CP00036	N	FALSE	0		E2	1.190500020980835	1.2108999490737915
CP00036	N	FALSE	0		E3	1.1866999864578247	1.148800015449524
CP00036	N	FALSE	0		E4	1.2107000350952148	1.270400047302246
CP00036	N	FALSE	0		E5	1.2253999710083008	1.222599983215332
CP00036	N	FALSE	0		E6	1.1205999851226807	1.2961000204086304
CP00036	N	FALSE	0		E7	0.5805000066757202	0.48159998655319214
CP00036	N	FALSE	0		E8	0.5927000045776367	0.49000000953674316
CP00036	N	FALSE	0		E9	0.6201000213623047	0.5178999900817871
CP00036	N	FALSE	0		E10	0.5625	0.4611999988555908
CP00036	N	FALSE	0		E11	0.5918999910354614	0.4823000133037567
CP00036	N	FALSE	0		E12	0.5558000206947327	0.45809999108314514
CP00036	N	TRUE	40		A1	1.43439996242523	0.871200025081635
CP00036	N	TRUE	40		A2	1.1007000207901	1.11450004577637
CP00036	N	TRUE	40		A3	1.17809998989105	1.04970002174377
CP00036	N	TRUE	40		A4	1.14900004863739	1.03050005435944
CP00036	N	TRUE	40		A5	1.41380000114441	0.867600023746491
CP00036	N	TRUE	40		A6	1.4592000246048	0.918600022792816
CP00036	N	TRUE	40		A7	1.18219995498657	0.894200026988983
CP00036	N	TRUE	40		A8	1.20299994945526	1.12339997291565
CP00036	N	TRUE	40		A9	1.2335000038147	0.941699981689453
CP00036	N	TRUE	40		A10	1.13100004196167	1.07469999790192
CP00036	N	TRUE	40		A11	1.09870004653931	1.07079994678497
CP00036	N	TRUE	40		A12	1.38370001316071	0.864700019359589
CP00036	N	TRUE	40		B1	1.42379999160767	0.872699975967407
CP00036	N	TRUE	40		B2	1.39450001716614	0.855099976062775
CP00036	N	TRUE	40		B3	1.17739999294281	0.97759997844696
CP00036	N	TRUE	40		B4	1.17659997940063	1.06550002098084
CP00036	N	TRUE	40		B5	1.13289999961853	0.989700019359589
CP00036	N	TRUE	40		B6	0.517300009727478	0.437799990177155
CP00036	N	TRUE	40		B7	0.513199985027313	0.436199992895126
CP00036	N	TRUE	40		B8	0.628799974918366	0.54229998588562
CP00036	N	TRUE	40		B9	0.517799973487854	0.435900002717972
CP00036	N	TRUE	40		B10	0.554400026798248	0.468199998140335
CP00036	N	TRUE	40		B11	0.535300016403198	0.455700010061264
CP00036	N	TRUE	40		B12	0.537400007247925	0.455900013446808
CP00036	N	TRUE	40		C1	0.550700008869171	0.464300006628037
CP00036	N	TRUE	40		C2	0.538800001144409	0.456000000238419
CP00036	N	TRUE	40		C3	0.550400018692017	0.46450001001358
CP00036	N	TRUE	40		C4	0.569400012493134	0.484800010919571
CP00036	N	TRUE	40		C5	0.547399997711182	0.464599996805191
CP00036	N	TRUE	40		C6	0.54339998960495	0.466399997472763
CP00036	N	TRUE	40		C7	0.563700020313263	0.479400008916855
CP00036	N	TRUE	40		C8	0.570800006389618	0.495299994945526
CP00036	N	TRUE	40		C9	0.565299987792969	0.481900006532669
CP00036	N	TRUE	40		C10	0.533200025558472	0.448900014162064
CP00036	N	TRUE	40		C11	0.561999976634979	0.47749999165535
CP00036	N	TRUE	40		C12	0.577700018882751	0.491800010204315
CP00036	N	TRUE	40		D1	1.36129999160767	0.837999999523163
CP00036	N	TRUE	40		D2	1.43250000476837	0.920000016689301
CP00036	N	TRUE	40		D3	1.17579996585846	1.04980003833771
CP00036	N	TRUE	40		D4	1.18320000171661	1.03680002689362
CP00036	N	TRUE	40		D5	1.38230001926422	0.86489999294281
CP00036	N	TRUE	40		D6	1.3827999830246	0.857500016689301
CP00036	N	TRUE	40		D7	1.2470999956131	0.943300008773804
CP00036	N	TRUE	40		D8	1.20799994468689	0.923900008201599
CP00036	N	TRUE	40		D9	1.23070001602173	0.934800028800965
CP00036	N	TRUE	40		D10	1.12880003452301	1.13300001621246
CP00036	N	TRUE	40		D11	1.16299998760223	1.12779998779297
CP00036	N	TRUE	40		D12	1.38479995727539	0.870899975299835
CP00036	N	TRUE	40		E1	1.33459997177124	0.846000015735626
CP00036	N	TRUE	40		E2	1.42869997024536	0.903299987316132
